,Age,Attrition,Business_travel,Daily_rate,Distance_from_home,Education,Education_field,Employee_count,Employee_number,Environment_satisfaction,Gender,Hourly_rate,Job_involvement,Job_level,Job_role,Job_satisfaction,Marital_status,Monthly_rate,Num_companies_worked,Over_18,Over_time,Percent_salary_hike,Performance_rating,Relationship_satisfaction,Stock_option_level,Total_working_years,Training_times_last_year,Work_life_balance,Years_at_company,Years_since_last_promotion,Years_with_curr_manager,Date_birth,Remote_work
1415,35,No,Unknown,1349.0,7.0,2,Life sciences,1.0,1601,3,Male,63.0,2,1,Laboratory technician,4,Unknown,7713.0,1,Unknown,No,18.0,3.0,4,1,11.32,5,2.0,1,0,1,1988,No
1416,46,No,Travel_rarely,563.0,1.0,4,Life sciences,1.0,1602,4,Male,56.0,4,4,Manager,1,Unknown,3156.0,1,Yes,Unknown,15.0,3.0,2,0,27.0,5,1.0,26,0,12,1977,No
1417,18,Yes,Travel_frequently,544.0,3.0,2,Medical,1.0,1624,2,Female,70.0,3,1,Sales representative,4,Single,18420.0,1,Unknown,Yes,12.0,3.0,3,0,0.0,2,4.0,0,0,0,2005,Unknown
1418,29,No,Unknown,991.0,5.0,3,Unknown,1.0,1669,1,Male,43.0,2,2,Sales executive,2,Divorced,3356.0,1,Unknown,Yes,13.0,3.15,2,1,10.0,3,2.0,10,0,9,1994,Unknown
1419,31,No,Unknown,1112.0,5.0,4,Life sciences,1.0,1673,1,Female,67.0,3,2,Sales executive,4,Unknown,22589.0,1,Unknown,No,11.0,3.0,1,2,10.0,2,2.76,10,0,2,1992,Yes
1420,41,No,Travel_rarely,1206.0,23.0,2,Unknown,1.0,1678,4,Male,80.0,3,3,Sales executive,3,Single,11591.0,3,Unknown,Unknown,16.0,3.0,4,0,21.0,2,3.0,2,0,2,1982,Unknown
1421,38,No,Travel_rarely,1495.0,4.0,2,Unknown,1.0,Unknown,4,Female,87.0,3,1,Laboratory technician,3,Unknown,26176.0,7,Unknown,Unknown,19.0,3.0,4,1,7.0,5,2.76,0,0,0,1985,Yes
1422,32,Yes,Travel_rarely,1259.0,2.0,4,Life sciences,1.0,Unknown,4,Male,95.0,3,1,Laboratory technician,2,Single,24852.0,1,Unknown,No,12.0,3.0,1,0,1.0,2,3.0,1,0,0,1991,Yes
1423,60,No,Unknown,802.09,1.0,4,Unknown,1.0,1697,3,Male,92.0,1,3,Healthcare representative,4,Divorced,20467.0,3,Unknown,No,20.0,4.0,3,1,19.0,2,4.0,1,0,0,1963,No
1424,24,Yes,Unknown,240.0,22.0,1,Unknown,1.0,1714,4,Male,58.0,1,1,Human resources,3,Married,11585.0,1,Unknown,No,11.0,3.15,3,1,1.0,2,3.0,1,0,0,1999,Yes
1425,40,No,Travel_rarely,369.0,8.0,2,Life sciences,1.0,1724,2,Female,92.0,3,2,Manufacturing director,1,Unknown,5041.0,2,Unknown,Yes,16.0,3.0,2,1,18.0,3,3.0,1,0,0,1983,Unknown
1426,30,No,Travel_rarely,793.0,21.0,1,Unknown,1.0,Unknown,2,Male,33.0,3,1,Research scientist,4,Married,3811.0,1,Yes,No,12.0,3.0,2,1,10.0,2,2.0,10,0,8,1993,Yes
1427,47,No,Non-travel,543.0,2.0,4,Marketing,1.0,1731,3,Male,87.0,3,2,Sales executive,2,Unknown,3536.0,7,Yes,No,11.0,3.0,4,1,4.0,3,1.0,1,0,0,1976,Unknown
1428,32,Yes,Travel_rarely,964.0,1.0,2,Unknown,1.0,Unknown,1,Male,66.03,1,2,Sales executive,2,Single,12147.0,6,Unknown,Unknown,15.0,3.0,2,0,10.0,2,3.0,0,0,0,1991,No
1429,45,No,Travel_rarely,176.0,41.0,3,Life sciences,1.0,1744,4,Female,56.0,1,3,Human resources,3,Married,6595.0,4,Unknown,Unknown,21.0,4.0,3,2,9.0,2,4.0,5,0,3,1978,Yes
1430,34,No,Unknown,181.0,2.0,4,Unknown,1.0,1755,4,Male,97.0,4,1,Research scientist,4,Married,5586.0,0,Unknown,Yes,14.0,3.0,1,3,6.0,3,3.0,5,1,2,1989,No
1431,33,Yes,Unknown,211.0,16.0,3,Unknown,1.0,1758,1,Female,74.0,3,3,Sales executive,1,Unknown,10092.0,2,Unknown,Yes,20.0,4.0,3,0,11.32,2,2.0,0,0,0,1990,Unknown
1432,31,Yes,Travel_rarely,1079.0,16.0,4,Unknown,1.0,1761,1,Male,70.0,3,3,Sales executive,3,Married,19002.0,2,Unknown,Unknown,13.0,3.0,1,3,11.32,2,3.0,1,0,0,1992,Unknown
1433,29,No,Travel_rarely,590.0,4.0,3,Technical degree,1.0,Unknown,4,Female,91.0,2,1,Research scientist,1,Divorced,10007.0,1,Unknown,Unknown,13.0,3.0,3,1,11.32,2,3.0,1,0,0,1994,Yes
1434,30,No,Unknown,305.0,16.0,3,Unknown,1.0,1763,3,Male,58.0,4,2,Healthcare representative,3,Married,9128.0,3,Yes,No,16.0,3.0,3,1,10.0,3,3.0,7,1,7,1993,No
1435,38,No,Travel_rarely,833.0,18.0,3,Medical,1.0,1766,2,Male,60.0,1,2,Healthcare representative,4,Married,24539.0,3,Unknown,Unknown,16.0,3.0,3,1,11.32,2,3.0,1,1,0,1985,Yes
1436,43,Yes,Unknown,807.0,17.0,3,Technical degree,1.0,Unknown,3,Male,38.0,2,1,Research scientist,3,Unknown,15587.0,9,Unknown,Yes,16.0,3.0,4,1,6.0,4,3.0,1,0,0,1980,No
1437,55,No,Travel_rarely,478.0,44.0,3,Unknown,1.0,Unknown,3,Male,60.0,2,5,Research director,1,Married,19805.0,8,Unknown,No,12.0,3.0,2,3,34.0,2,3.0,1,0,0,1968,No
1438,21,Yes,Unknown,337.0,7.0,1,Marketing,1.0,Unknown,2,Male,31.0,3,1,Sales representative,2,Single,4567.0,1,Unknown,Unknown,13.0,3.0,2,0,11.32,3,3.0,1,1,0,2002,Yes
1439,22,Yes,Travel_rarely,1294.0,45.0,1,Medical,1.0,1783,3,Female,79.0,3,1,Laboratory technician,1,Unknown,15999.0,1,Unknown,Yes,17.0,3.0,3,0,1.0,6,3.0,1,0,0,2001,Yes
1440,37,No,Travel_rarely,1239.0,8.0,2,Other,1.0,Unknown,3,Male,89.0,3,2,Human resources,2,Divorced,12832.0,2,Yes,No,13.0,3.0,3,0,19.0,4,2.0,10,4,7,1986,Yes
1441,42,No,Travel_rarely,1128.0,13.0,3,Unknown,1.0,Unknown,2,Male,95.0,4,2,Healthcare representative,1,Married,5696.0,5,Unknown,No,18.0,3.15,3,2,10.0,2,2.0,0,0,0,1981,No
1442,18,No,Unknown,1431.0,14.0,3,Unknown,1.0,1839,2,Female,33.0,3,1,Research scientist,3,Single,8018.0,1,Unknown,Unknown,16.0,3.0,3,0,0.0,4,1.0,0,0,0,2005,Unknown
1443,31,Yes,Travel_rarely,359.0,18.0,5,Human resources,1.0,1842,4,Male,89.0,4,1,Human resources,1,Married,21495.0,0,Unknown,No,17.0,3.0,3,0,2.0,4,3.0,1,0,0,1992,Unknown
1444,36,No,Travel_rarely,430.0,2.0,4,Unknown,1.0,1847,4,Female,73.0,3,2,Research scientist,2,Unknown,19573.0,4,Yes,Yes,22.0,4.0,4,1,11.32,2,3.0,1,0,0,1987,Yes
1445,32,No,Travel_frequently,1318.0,10.0,4,Marketing,1.0,1853,4,Male,79.0,3,2,Sales executive,4,Unknown,26075.0,8,Unknown,Unknown,13.0,3.0,3,0,11.32,2,4.0,0,0,0,1991,Yes
1446,29,No,Unknown,726.0,29.0,1,Life sciences,1.0,Unknown,4,Male,93.0,1,2,Healthcare representative,3,Divorced,21143.0,8,Yes,No,17.0,3.15,4,2,11.0,3,2.76,7,1,6,1994,No
1447,42,No,Travel_rarely,1142.0,8.0,3,Unknown,1.0,1860,4,Male,66.03,3,1,Laboratory technician,3,Unknown,13624.0,4,Unknown,No,13.0,3.15,4,0,11.32,3,3.0,0,0,0,1981,Yes
1448,29,No,Travel_rarely,352.0,6.0,1,Unknown,1.0,1865,4,Male,87.0,2,1,Human resources,2,Married,15434.0,1,Unknown,No,11.0,3.0,4,0,11.32,3,3.0,1,0,0,1994,Yes
1449,29,Yes,Unknown,802.09,24.0,2,Unknown,1.0,Unknown,4,Male,73.0,2,1,Research scientist,4,Unknown,14753.0,1,Yes,Yes,24.0,3.15,2,0,1.0,3,2.0,1,1,0,1994,No
1450,28,No,Travel_rarely,1172.0,3.0,3,Medical,1.0,1875,2,Female,78.0,3,1,Sales representative,2,Unknown,3692.0,1,Yes,No,19.0,3.0,4,1,1.0,3,3.0,1,0,0,1995,Yes
1451,30,Yes,Unknown,945.0,9.0,3,Unknown,1.0,1876,2,Male,89.0,3,1,Sales representative,4,Unknown,16019.0,1,Yes,Unknown,13.0,3.0,3,0,11.32,3,2.0,1,0,0,1993,No
1452,22,Yes,Travel_rarely,391.0,7.0,1,Life sciences,1.0,Unknown,4,Male,75.0,3,1,Research scientist,2,Single,26092.0,1,Unknown,Unknown,23.0,4.0,1,0,1.0,2,3.0,1,0,0,2001,Yes
1453,26,No,Unknown,482.0,1.0,2,Life sciences,1.0,1893,2,Female,90.0,2,1,Research scientist,3,Unknown,14908.0,1,Yes,Yes,13.0,3.0,3,1,1.0,3,2.0,1,1,0,1997,No
1454,44,No,Travel_rarely,170.0,1.0,4,Unknown,1.0,1903,2,Male,78.0,4,2,Healthcare representative,1,Unknown,9364.0,2,Unknown,Unknown,15.0,3.0,4,1,10.0,5,3.0,2,2,2,1979,Unknown
1455,29,Yes,Travel_frequently,746.0,24.0,3,Technical degree,1.0,1928,3,Male,45.0,4,1,Sales representative,1,Single,10642.0,1,Unknown,No,17.0,3.0,4,0,1.0,3,2.76,1,0,0,1994,Yes
1456,28,Yes,Travel_rarely,1475.0,13.0,2,Marketing,1.0,1933,4,Female,84.0,3,2,Sales executive,3,Unknown,23352.0,3,Yes,Yes,11.0,3.0,4,0,6.0,0,3.0,2,2,2,1995,Yes
1457,56,No,Travel_rarely,1443.0,11.0,5,Unknown,1.0,1935,4,Female,89.0,2,2,Sales executive,1,Married,20328.0,4,Unknown,Unknown,16.0,3.0,3,1,11.32,3,3.0,0,0,0,1967,Yes
1458,39,No,Travel_rarely,867.0,9.0,2,Unknown,1.0,1936,1,Male,87.0,3,2,Manufacturing director,1,Married,12315.0,1,Unknown,No,25.0,4.0,4,1,10.0,3,3.0,10,7,9,1984,Unknown
1459,58,No,Unknown,605.0,21.0,3,Unknown,1.0,1938,4,Female,72.0,3,4,Manager,4,Unknown,11761.0,4,Unknown,Yes,13.0,3.0,3,1,11.32,2,2.0,1,0,0,1965,Yes
1460,42,No,Travel_rarely,419.0,12.0,4,Marketing,1.0,1943,2,Male,77.0,3,2,Sales executive,4,Divorced,2900.0,3,Unknown,Unknown,12.0,3.15,3,2,14.0,4,3.0,0,0,0,1981,No
1461,27,Yes,Unknown,1337.0,22.0,3,Unknown,1.0,1944,1,Female,58.0,2,1,Human resources,2,Married,19555.0,1,Yes,No,12.0,3.0,1,0,11.32,2,3.0,1,0,0,1996,No
1462,38,No,Travel_rarely,1404.0,1.0,3,Unknown,1.0,1961,1,Male,59.0,2,1,Sales representative,1,Single,11473.0,4,Unknown,Unknown,14.0,3.0,1,0,20.0,3,2.0,1,0,0,1985,Yes
1463,32,No,Unknown,1373.0,5.0,4,Life sciences,1.0,1966,4,Male,56.0,2,2,Manufacturing director,4,Unknown,10138.0,8,Unknown,No,24.0,4.0,2,0,11.32,1,3.0,1,0,0,1991,Unknown
1464,31,No,Unknown,1276.0,2.0,1,Medical,1.0,1974,4,Female,59.0,1,1,Laboratory technician,4,Unknown,17536.0,1,Yes,Unknown,11.0,3.0,3,3,11.32,4,3.0,1,0,0,1992,Yes
1465,25,No,Travel_rarely,309.0,2.0,3,Unknown,1.0,Unknown,3,Female,82.0,3,1,Human resources,2,Unknown,19655.0,4,Yes,No,14.0,3.0,3,0,6.0,3,3.0,2,1,2,1998,No
1466,40,No,Unknown,543.0,44.0,4,Unknown,1.0,2012,1,Male,83.0,3,1,Laboratory technician,4,Married,4060.0,8,Unknown,No,19.0,3.0,3,2,8.0,3,2.0,1,0,0,1983,Unknown
1467,39,No,Non-travel,105.0,9.0,3,Unknown,1.0,Unknown,4,Male,87.0,3,5,Manager,4,Unknown,15302.0,2,Unknown,Unknown,13.0,3.0,3,0,11.32,3,2.0,6,1,3,1984,No
1468,23,Yes,Unknown,638.0,9.0,3,Unknown,1.0,2023,4,Male,33.0,3,1,Sales representative,1,Married,26956.0,1,Unknown,No,19.0,3.0,1,1,11.32,3,2.76,1,1,0,2000,No
1469,35,No,Travel_rarely,1146.0,26.0,4,Life sciences,1.0,2040,3,Female,31.0,3,3,Human resources,4,Single,16642.0,1,Unknown,Yes,16.0,3.0,3,0,11.32,2,2.76,9,1,7,1988,No
1470,34,No,Travel_rarely,1440.0,7.0,2,Technical degree,1.0,1541,2,Male,55.0,3,1,Sales representative,3,Unknown,4944.0,0,Unknown,Yes,25.0,4.0,2,1,12.0,4,3.0,11,5,7,1989,Yes
1471,28,No,Non-travel,1103.0,16.0,3,Medical,1.0,1947,3,Male,49.0,3,1,Research scientist,3,Single,2122.0,1,Unknown,No,14.0,3.0,3,0,5.0,3,2.0,5,1,4,1995,No
1472,29,No,Unknown,136.0,1.0,3,Life sciences,1.0,1954,1,Male,89.0,3,2,Healthcare representative,1,Married,6225.0,0,Yes,No,12.0,3.0,1,1,6.0,5,2.0,5,0,2,1994,No
1473,58,Yes,Travel_rarely,147.0,23.0,4,Medical,1.0,Unknown,4,Female,94.0,3,3,Healthcare representative,4,Married,3465.0,1,Unknown,Unknown,12.0,3.0,4,1,40.0,3,2.0,40,15,6,1965,Yes
1474,38,No,Unknown,119.0,3.0,3,Life sciences,1.0,307,1,Male,76.0,3,3,Sales executive,3,Divorced,9647.0,0,Yes,Unknown,12.0,3.0,3,2,11.32,6,2.0,16,5,13,1985,Yes
1475,29,No,Travel_frequently,1413.0,1.0,1,Unknown,1.0,Unknown,2,Female,42.0,3,3,Sales executive,4,Married,6599.0,1,Yes,Unknown,14.0,3.0,4,1,11.0,5,3.0,11,4,1,1994,Yes
1476,55,No,Travel_rarely,452.0,1.0,3,Medical,1.0,374,4,Male,81.0,3,5,Manager,1,Single,18938.0,0,Yes,Unknown,14.0,3.0,3,0,37.0,2,3.0,36,4,13,1968,Yes
1477,41,No,Unknown,334.0,2.0,4,Unknown,1.0,Unknown,4,Male,88.0,3,4,Manager,2,Unknown,15896.0,1,Unknown,Unknown,19.0,3.0,2,0,11.32,2,3.0,22,0,4,1982,Yes
1478,39,No,Travel_rarely,1132.0,1.0,3,Unknown,1.0,Unknown,3,Male,48.0,4,3,Healthcare representative,4,Unknown,10942.0,0,Unknown,No,17.0,3.15,1,3,19.0,5,2.0,18,3,7,1984,Yes
1479,38,No,Unknown,802.09,15.0,2,Life sciences,1.0,Unknown,3,Male,92.0,2,3,Research director,4,Unknown,15682.0,0,Unknown,Unknown,14.0,3.0,2,1,11.32,3,3.0,11,2,9,1985,Unknown
1480,43,No,Unknown,982.0,12.0,3,Unknown,1.0,Unknown,1,Male,66.03,2,4,Research director,2,Unknown,4345.0,1,Unknown,No,11.0,3.0,3,1,11.32,3,2.76,25,3,9,1980,Yes
1481,31,No,Unknown,480.0,7.0,2,Unknown,1.0,524,2,Female,31.0,3,2,Manufacturing director,1,Married,4156.0,1,Unknown,No,12.0,3.0,2,1,13.0,5,1.0,13,3,12,1992,Yes
1482,50,No,Travel_rarely,1099.0,29.0,4,Life sciences,1.0,569,2,Male,88.0,2,4,Manager,3,Married,9314.0,0,Yes,No,15.0,3.0,2,1,28.0,2,3.0,27,15,7,1973,Yes
1483,33,No,Non-travel,1038.0,8.0,1,Life sciences,1.0,1044,2,Female,88.0,2,1,Sales representative,4,Unknown,21437.0,0,Yes,Unknown,19.0,3.0,4,0,11.32,2,2.0,2,2,2,1990,No
1484,26,Yes,Unknown,342.0,2.0,3,Life sciences,1.0,1053,1,Male,57.0,3,1,Research scientist,1,Married,15346.0,6,Yes,Unknown,14.0,3.0,2,1,6.0,2,3.0,3,1,2,1997,Yes
1485,38,No,Travel_frequently,1186.0,3.0,4,Unknown,1.0,Unknown,3,Male,44.0,3,1,Research scientist,3,Unknown,2997.0,3,Yes,No,16.0,3.0,1,1,8.0,2,3.0,2,2,2,1985,No
1486,46,No,Unknown,430.0,1.0,4,Medical,1.0,1069,4,Male,40.0,3,5,Research director,4,Unknown,21445.0,9,Unknown,No,17.0,3.0,4,2,23.0,0,3.0,2,2,2,1977,Yes
1487,21,No,Unknown,984.0,25.0,1,Unknown,1.0,1131,4,Female,70.0,2,1,Research scientist,2,Single,25326.0,1,Yes,Yes,11.0,3.0,3,0,2.0,6,4.0,2,2,2,2002,Yes
1488,31,No,Travel_frequently,793.0,20.0,3,Unknown,1.0,1135,3,Male,67.0,4,1,Sales representative,4,Married,21981.0,0,Unknown,No,12.0,3.15,1,1,3.0,4,3.0,2,2,2,1992,No
1489,35,No,Unknown,1182.0,11.0,2,Marketing,1.0,Unknown,4,Male,54.0,3,2,Sales executive,4,Divorced,18500.0,1,Unknown,Unknown,11.0,3.0,4,1,5.0,3,3.0,5,0,2,1988,Yes
1490,34,No,Unknown,1003.0,2.0,2,Unknown,1.0,1140,4,Male,95.0,3,2,Manufacturing director,3,Single,15834.0,2,Unknown,No,11.0,3.0,4,0,11.32,3,2.76,3,0,2,1989,Yes
1491,33,Yes,Unknown,603.0,9.0,4,Unknown,1.0,1157,1,Female,77.0,3,2,Sales executive,1,Single,18385.0,0,Unknown,Unknown,17.0,3.0,1,0,6.0,3,3.0,5,0,3,1990,Yes
1492,31,Yes,Unknown,874.0,15.0,3,Medical,1.0,1160,3,Male,72.0,3,1,Laboratory technician,3,Unknown,6233.0,1,Unknown,No,12.0,3.0,3,1,11.32,5,2.0,2,2,2,1992,No
1493,37,No,Travel_rarely,367.0,25.0,2,Unknown,1.0,1161,3,Female,52.0,2,2,Healthcare representative,4,Unknown,17171.0,7,Yes,No,13.0,3.0,3,2,9.0,2,3.0,6,1,3,1986,No
1494,27,No,Travel_rarely,199.0,6.0,3,Unknown,1.0,1162,4,Male,55.0,2,1,Research scientist,3,Married,7950.0,1,Yes,No,13.0,3.15,3,1,4.0,0,3.0,4,2,2,1996,No
1495,35,No,Travel_frequently,802.09,4.0,4,Other,1.0,1185,4,Male,47.0,2,1,Laboratory technician,4,Married,26537.0,1,Unknown,Unknown,13.0,3.0,2,1,2.0,2,4.0,2,2,2,1988,Unknown
1496,56,No,Unknown,718.0,4.0,4,Unknown,1.0,Unknown,4,Female,92.0,3,5,Manager,1,Divorced,18575.0,4,Yes,No,13.0,3.0,4,1,28.0,2,3.0,5,4,2,1967,No
1497,45,No,Unknown,1457.0,7.0,3,Medical,1.0,1195,1,Female,83.0,3,1,Research scientist,3,Unknown,20100.0,4,Unknown,Yes,19.0,3.0,3,1,11.32,2,2.76,3,0,2,1978,Yes
1498,43,No,Travel_rarely,244.0,2.0,3,Life sciences,1.0,1778,2,Male,97.0,3,1,Human resources,4,Unknown,5033.0,0,Yes,No,13.0,3.0,2,0,11.32,5,3.0,9,1,8,1980,Unknown
1499,31,No,Travel_rarely,196.0,29.0,4,Marketing,1.0,Unknown,1,Female,91.0,2,2,Sales executive,4,Unknown,13402.0,1,Unknown,Unknown,14.0,3.0,1,2,11.32,3,3.0,12,5,7,1992,Yes
1500,35,Yes,Unknown,303.0,27.0,3,Unknown,1.0,1797,3,Male,84.0,3,2,Sales executive,4,Unknown,13492.0,1,Unknown,Unknown,18.0,3.0,4,0,11.32,2,3.0,10,7,7,1988,Yes
1501,35,No,Non-travel,1180.0,2.0,2,Medical,1.0,1804,2,Male,90.0,3,2,Manufacturing director,4,Divorced,24442.0,2,Unknown,No,14.0,3.0,3,1,15.0,6,3.0,7,1,7,1988,No
1502,30,No,Unknown,1092.0,47.0,3,Medical,1.0,1816,4,Female,64.0,3,3,Manufacturing director,3,Single,2739.0,9,Yes,No,14.0,3.0,2,0,9.0,3,3.0,7,0,2,1993,No
1503,46,Yes,Travel_rarely,261.0,21.0,2,Medical,1.0,1821,4,Female,66.0,3,2,Healthcare representative,2,Married,10842.0,4,Unknown,No,22.0,4.0,4,1,13.0,2,4.0,9,3,7,1977,No
1504,45,No,Non-travel,589.0,48.0,4,Unknown,1.0,Unknown,4,Female,67.0,3,2,Sales executive,3,Married,19665.0,4,Yes,Unknown,22.0,4.0,2,2,10.0,3,4.0,8,5,7,1978,Unknown
1505,43,No,Travel_frequently,1422.0,2.0,4,Life sciences,1.0,1849,1,Male,92.0,3,2,Sales executive,4,Married,19246.0,1,Unknown,Unknown,20.0,4.0,3,1,7.0,5,3.0,7,7,7,1980,No
1506,46,Yes,Unknown,802.09,10.0,3,Life sciences,1.0,1869,3,Female,64.0,3,3,Sales executive,2,Unknown,14011.0,5,Yes,Unknown,21.0,4.0,3,3,14.0,2,3.0,8,0,7,1977,No
1507,40,No,Travel_rarely,1137.0,1.0,4,Unknown,1.0,Unknown,1,Male,98.0,3,4,Manager,1,Unknown,18991.0,2,Yes,Unknown,11.0,3.0,1,1,22.0,3,2.76,19,11,16,1983,Yes
1508,27,No,Travel_rarely,511.0,2.0,2,Unknown,1.0,1898,1,Female,89.0,4,2,Sales executive,3,Single,26997.0,0,Yes,No,14.0,3.0,2,0,9.0,5,2.0,8,0,7,1996,Unknown
1509,42,No,Unknown,1396.0,6.0,3,Medical,1.0,1911,3,Male,83.0,3,3,Research director,1,Married,14842.0,9,Yes,No,13.0,3.0,2,1,18.0,3,4.0,13,5,7,1981,No
1510,26,No,Travel_frequently,1096.0,6.0,3,Other,1.0,Unknown,3,Male,61.0,4,1,Laboratory technician,4,Married,7102.0,0,Unknown,No,18.0,3.0,1,1,8.0,3,3.0,7,7,7,1997,Unknown
1511,28,No,Travel_frequently,802.09,1.0,2,Life sciences,1.0,1927,3,Male,42.0,2,2,Sales executive,4,Married,19255.0,1,Unknown,Unknown,12.0,3.0,3,1,7.0,2,3.0,7,0,7,1995,Yes
1512,31,No,Travel_rarely,691.0,5.0,4,Unknown,1.0,423,3,Male,86.0,3,1,Research scientist,4,Married,10077.0,0,Unknown,Unknown,12.0,3.0,3,1,11.32,4,3.0,5,0,3,1992,Yes
1513,31,No,Travel_rarely,106.0,2.0,3,Human resources,1.0,424,1,Male,62.0,2,2,Human resources,1,Unknown,17822.0,3,Yes,No,12.0,3.0,4,0,11.32,1,3.0,2,1,0,1992,Unknown
1514,31,No,Unknown,802.09,2.0,4,Unknown,1.0,Unknown,3,Male,32.0,3,1,Research scientist,4,Unknown,7747.0,0,Yes,Unknown,18.0,3.0,2,1,3.0,2,1.0,2,2,2,1992,Unknown
1515,52,Yes,Unknown,723.0,8.0,4,Medical,1.0,433,3,Male,85.0,2,2,Research scientist,2,Unknown,17747.0,2,Unknown,No,15.0,3.15,1,0,11.0,3,2.0,8,7,7,1971,No
1516,28,Yes,Unknown,1157.0,2.0,4,Medical,1.0,440,1,Male,84.0,1,1,Research scientist,4,Married,24737.0,5,Yes,Yes,13.0,3.0,4,0,11.32,4,2.0,3,2,2,1995,Unknown
1517,47,No,Travel_rarely,1482.0,5.0,5,Unknown,1.0,447,4,Male,42.0,3,5,Research director,3,Married,16375.0,4,Yes,Unknown,11.0,3.0,2,1,21.0,2,3.0,3,1,1,1976,Yes
1518,29,No,Unknown,738.0,9.0,5,Other,1.0,455,2,Male,30.0,2,1,Laboratory technician,4,Unknown,7621.0,0,Unknown,No,17.0,3.0,3,0,4.0,2,2.76,3,2,2,1994,No
1519,37,No,Unknown,1192.0,5.0,2,Medical,1.0,460,4,Male,61.0,3,2,Manufacturing director,4,Unknown,23177.0,7,Yes,No,16.0,3.0,3,2,8.0,2,2.0,6,0,4,1986,No
1520,23,No,Unknown,1309.0,22.0,1,Unknown,1.0,465,3,Male,83.0,3,1,Research scientist,4,Unknown,16092.0,1,Yes,Unknown,12.0,3.0,3,2,11.32,2,2.0,4,0,2,2000,No
1521,42,No,Travel_rarely,544.0,2.0,1,Unknown,1.0,470,3,Male,52.0,3,1,Human resources,3,Divorced,24017.0,0,Yes,Yes,11.0,3.0,3,1,4.0,5,3.0,3,1,0,1981,Yes
1522,30,No,Unknown,641.0,28.0,2,Unknown,1.0,475,4,Female,85.0,3,2,Sales executive,3,Unknown,6069.0,7,Unknown,Unknown,12.0,3.0,2,1,4.0,2,4.0,2,2,2,1993,Yes
1523,21,Yes,Unknown,756.0,1.0,1,Unknown,1.0,478,1,Female,99.0,2,1,Sales representative,2,Single,9150.0,1,Unknown,Unknown,11.0,3.0,3,0,3.0,3,3.0,3,1,2,2002,No
1524,57,No,Travel_rarely,593.0,1.0,4,Medical,1.0,482,4,Male,88.0,3,2,Healthcare representative,3,Unknown,2967.0,2,Unknown,No,11.0,3.0,3,0,11.32,2,3.0,3,1,2,1966,No
1525,21,No,Unknown,895.0,9.0,2,Unknown,1.0,Unknown,1,Male,39.0,3,1,Sales representative,4,Single,2851.0,1,Unknown,Unknown,24.0,4.0,3,0,3.0,3,2.0,3,2,2,2002,Yes
1526,31,No,Travel_rarely,408.0,9.0,4,Life sciences,1.0,Unknown,3,Male,42.0,2,1,Research scientist,2,Unknown,7551.0,0,Yes,Unknown,16.0,3.0,4,0,3.0,5,3.0,2,2,2,1992,No
1527,29,No,Unknown,1283.0,23.0,3,Unknown,1.0,495,4,Male,54.0,3,1,Research scientist,4,Unknown,18168.0,9,Unknown,No,16.0,3.15,4,0,6.0,4,3.0,3,1,2,1994,Yes
1528,27,No,Travel_rarely,1469.0,1.0,2,Unknown,1.0,Unknown,4,Male,82.0,3,1,Laboratory technician,2,Unknown,17881.0,1,Unknown,No,11.0,3.0,2,1,5.0,2,3.0,5,0,4,1996,Unknown
1529,49,No,Travel_rarely,1261.0,7.0,3,Other,1.0,Unknown,2,Male,31.0,2,3,Healthcare representative,3,Single,12066.0,8,Yes,No,24.0,4.0,3,0,11.32,2,3.0,5,0,0,1974,No
1530,36,No,Travel_rarely,329.0,2.0,3,Unknown,1.0,501,4,Female,96.0,3,1,Research scientist,3,Married,11868.0,4,Unknown,No,13.0,3.0,2,1,11.32,3,3.0,2,2,2,1987,Unknown
1531,34,Yes,Non-travel,1362.0,37.0,3,Marketing,1.0,502,1,Male,67.0,4,2,Sales executive,4,Unknown,4652.0,8,Unknown,Yes,13.0,3.0,2,0,11.32,3,2.0,5,0,4,1989,Yes
1532,24,No,Unknown,1371.0,32.0,4,Marketing,1.0,507,4,Female,77.0,3,2,Sales executive,3,Divorced,5915.0,1,Unknown,Yes,12.0,3.0,4,1,11.32,2,4.0,5,0,3,1999,Yes
1533,42,No,Unknown,201.0,1.0,4,Unknown,1.0,517,2,Female,95.0,3,1,Laboratory technician,1,Unknown,20490.0,3,Yes,No,16.0,3.0,2,1,8.0,5,3.0,5,1,2,1981,Unknown
1534,54,No,Unknown,821.0,5.0,2,Medical,1.0,522,1,Male,86.0,3,5,Research director,1,Married,8509.0,4,Yes,Unknown,11.0,3.0,3,1,24.0,4,2.0,4,1,2,1969,Yes
1535,34,No,Unknown,1381.0,4.0,4,Unknown,1.0,523,3,Female,72.0,3,2,Sales executive,3,Married,12740.0,9,Yes,No,15.0,3.0,1,1,11.32,3,3.0,3,1,2,1989,Yes
1536,43,No,Unknown,313.0,21.0,3,Unknown,1.0,525,4,Male,61.0,3,1,Laboratory technician,4,Unknown,15238.0,7,Yes,Unknown,20.0,4.0,1,1,11.32,1,3.0,3,1,2,1980,Yes
1537,43,No,Travel_rarely,1473.0,8.0,4,Other,1.0,526,3,Female,74.0,3,2,Healthcare representative,3,Unknown,2227.0,4,Unknown,Yes,14.0,3.0,4,0,11.32,3,3.0,5,0,2,1980,Yes
